TDate,TTime,ETFID,NAVBid1,NAVAsk1,NAVTrade,MktBid1,MktAsk1,MktTrade,VolumeBid1,VolumeAsk1,VolumeTrade
2023-02-22,11:29:38.010000,00878,17.0147,17.0518,17.0396,17.05,17.06,17.05,997,1826,26
2023-02-22,11:29:43.010000,00632R,5.3991,5.3998,5.3996,5.4,5.41,5.4,19821,11683,0
2023-02-22,11:29:43.010000,00878,17.0147,17.0518,17.0383,17.05,17.06,17.05,1007,1826,0
2023-02-22,11:29:48.010000,00632R,5.3991,5.3998,5.3993,5.4,5.41,5.4,19820,11687,1
2023-02-22,11:29:48.010000,00878,17.0147,17.0509,17.0403,17.05,17.06,17.05,1007,1826,0
2023-02-22,11:29:53.027000,00632R,5.3991,5.3998,5.3993,5.4,5.41,5.4,19819,11687,0
2023-02-22,11:29:53.027000,00878,17.0162,17.0502,17.0401,17.05,17.06,17.06,1011,1820,6
2023-02-22,11:29:58.040000,00632R,5.3988,5.3995,5.3993,5.4,5.41,5.4,19801,11687,23
2023-02-22,11:29:58.040000,00878,17.0162,17.0502,17.0347,17.05,17.06,17.06,1013,1814,6
2023-02-22,11:30:03.057000,00632R,5.3988,5.3995,5.399,5.4,5.41,5.4,19851,11687,0
2023-02-22,11:30:03.057000,00878,17.0162,17.0517,17.0428,17.05,17.06,17.06,1013,1815,0
2023-02-22,11:30:08.073000,00632R,5.3991,5.3998,5.3993,5.4,5.41,5.4,19751,11687,100
2023-02-22,11:30:08.073000,00878,17.0171,17.051,17.0473,17.05,17.06,17.06,1018,1812,3
2023-02-22,11:30:13.087000,00632R,5.3994,5.4001,5.3996,5.4,5.41,5.4,19743,11687,0
2023-02-22,11:30:13.087000,00878,17.017,17.051,17.0455,17.05,17.06,17.06,1027,1801,13
2023-02-22,11:30:18.103000,00632R,5.3991,5.3998,5.3996,5.4,5.41,5.4,19813,11687,0
2023-02-22,11:30:18.103000,00878,17.0179,17.0519,17.0436,17.05,17.06,17.06,1027,1799,2
2023-02-22,11:30:23.103000,00632R,5.3994,5.4001,5.3996,5.4,5.41,5.4,19810,11687,3
2023-02-22,11:30:23.103000,00878,17.0179,17.0518,17.0402,17.05,17.06,17.06,1028,1796,2
2023-02-22,11:30:28.117000,00632R,5.3999,5.4004,5.3999,5.4,5.41,5.4,19815,11687,0
2023-02-22,11:30:28.117000,00878,17.0178,17.0518,17.0398,17.05,17.06,17.06,1030,1793,3
2023-02-22,11:30:33.133000,00632R,5.4002,5.4008,5.4006,5.4,5.41,5.4,21812,11687,1
2023-02-22,11:30:33.133000,00878,17.0178,17.0518,17.0394,17.05,17.06,17.06,1029,1795,5
2023-02-22,11:30:38.150000,00632R,5.4002,5.4008,5.4002,5.4,5.41,5.4,21812,11687,0
2023-02-22,11:30:38.150000,00878,17.0178,17.0518,17.0392,17.05,17.06,17.06,1031,1797,4
2023-02-22,11:30:43.150000,00632R,5.4002,5.4008,5.4006,5.4,5.41,5.4,21813,11687,3
2023-02-22,11:30:43.150000,00878,17.0178,17.0518,17.0391,17.05,17.06,17.06,1046,1794,3
2023-02-22,11:30:48.167000,00632R,5.4002,5.4008,5.4006,5.4,5.41,5.41,21813,11680,7
2023-02-22,11:30:48.167000,00878,17.0189,17.0518,17.0399,17.05,17.06,17.06,1048,1789,2
2023-02-22,11:30:53.180000,00632R,5.4006,5.4011,5.4009,5.4,5.41,5.41,22312,11681,0
2023-02-22,11:30:53.180000,00878,17.0189,17.0517,17.0396,17.05,17.06,17.06,1056,1792,1
2023-02-22,11:30:58.197000,00632R,5.4002,5.4011,5.4006,5.4,5.41,5.41,21813,11681,0
2023-02-22,11:30:58.197000,00878,17.0209,17.0518,17.0389,17.05,17.06,17.05,1053,1792,1
2023-02-22,11:31:03.210000,00632R,5.3996,5.4001,5.3999,5.4,5.41,5.4,21810,11681,3
2023-02-22,11:31:03.210000,00878,17.021,17.0541,17.0494,17.05,17.06,17.06,1468,1793,3
2023-02-22,11:31:08.227000,00632R,5.3993,5.3998,5.3996,5.4,5.41,5.4,19614,11484,200
2023-02-22,11:31:08.227000,00878,17.021,17.0541,17.0493,17.05,17.06,17.06,1476,1798,0
2023-02-22,11:31:13.243000,00632R,5.3996,5.4001,5.3993,5.4,5.41,5.4,19614,11484,0
2023-02-22,11:31:13.243000,00878,17.021,17.0541,17.0466,17.05,17.06,17.06,1078,1499,301
2023-02-22,11:31:18.257000,00632R,5.3996,5.4001,5.3993,5.4,5.41,5.4,19609,11484,5
2023-02-22,11:31:18.257000,00878,17.021,17.0541,17.0458,17.05,17.06,17.06,1080,1508,1
2023-02-22,11:31:23.273000,00632R,5.3996,5.4001,5.3999,5.4,5.41,5.4,19607,11484,0
2023-02-22,11:31:23.273000,00878,17.021,17.0541,17.0439,17.05,17.06,17.06,1086,1505,3
2023-02-22,11:31:28.290000,00632R,5.3993,5.3998,5.3996,5.4,5.41,5.4,19604,11514,13
2023-02-22,11:31:28.290000,00878,17.021,17.0541,17.045,17.05,17.06,17.06,1084,1516,7
2023-02-22,11:31:33.290000,00632R,5.3993,5.3998,5.3996,5.4,5.41,5.4,19592,11514,2
2023-02-22,11:31:33.290000,00878,17.021,17.0551,17.0431,17.05,17.06,17.06,1088,1505,10
2023-02-22,11:31:38.290000,00632R,5.3988,5.3995,5.399,5.4,5.41,5.4,19592,11514,0
2023-02-22,11:31:38.290000,00878,17.0218,17.0559,17.0418,17.05,17.06,17.06,1089,1498,7
2023-02-22,11:31:43.303000,00632R,5.3985,5.3992,5.399,5.4,5.41,5.4,19592,11514,0
2023-02-22,11:31:43.303000,00878,17.024,17.0571,17.0441,17.05,17.06,17.06,1089,1495,3
2023-02-22,11:31:48.303000,00632R,5.3985,5.3992,5.399,5.4,5.41,5.4,19589,11574,3
2023-02-22,11:31:48.303000,00878,17.024,17.0571,17.0483,17.05,17.06,17.06,1091,1191,304
2023-02-22,11:31:53.303000,00632R,5.3988,5.3995,5.399,5.4,5.41,5.4,19559,11584,30
2023-02-22,11:31:53.303000,00878,17.0233,17.0571,17.045,17.05,17.06,17.06,1104,1190,1
2023-02-22,11:31:58.303000,00632R,5.3993,5.3998,5.3993,5.4,5.41,5.4,19559,11584,0
2023-02-22,11:31:58.303000,00878,17.0226,17.0563,17.0441,17.05,17.06,17.06,1122,1184,11
2023-02-22,11:32:03.320000,00632R,5.3993,5.3998,5.3996,5.4,5.41,5.4,19559,11590,0
2023-02-22,11:32:03.320000,00878,17.0226,17.0563,17.0442,17.05,17.06,17.06,1524,1182,2
2023-02-22,11:32:08.337000,00632R,5.3993,5.3998,5.3993,5.4,5.41,5.4,19557,11590,2
2023-02-22,11:32:08.337000,00878,17.0226,17.0555,17.0495,17.05,17.06,17.06,1525,1179,3
2023-02-22,11:32:13.350000,00632R,5.4002,5.4008,5.4002,5.4,5.41,5.4,21548,11640,5
2023-02-22,11:32:13.350000,00878,17.0225,17.0554,17.0515,17.05,17.06,17.06,1497,1180,31
2023-02-22,11:32:18.367000,00632R,5.3999,5.4008,5.4006,5.4,5.41,5.41,21549,11820,10
2023-02-22,11:32:18.367000,00878,17.0225,17.0547,17.0498,17.05,17.06,17.06,802,1180,1
2023-02-22,11:32:23.383000,00632R,5.3999,5.4008,5.4002,5.4,5.41,5.41,21559,11820,0
2023-02-22,11:32:23.383000,00878,17.0225,17.0547,17.0482,17.05,17.06,17.06,801,1173,10
2023-02-22,11:32:28.397000,00632R,5.4002,5.4008,5.4006,5.4,5.41,5.41,21559,11830,0
2023-02-22,11:32:28.397000,00878,17.0225,17.0554,17.0492,17.05,17.06,17.06,803,1174,1
2023-02-22,11:32:33.413000,00632R,5.4002,5.4008,5.4006,5.4,5.41,5.41,21557,11825,8
2023-02-22,11:32:33.413000,00878,17.0225,17.0554,17.0464,17.05,17.06,17.06,808,1173,1
2023-02-22,11:32:38.413000,00632R,5.4004,5.401,5.4004,5.4,5.41,5.41,21557,11825,0
2023-02-22,11:32:38.413000,00878,17.0214,17.0554,17.0477,17.05,17.06,17.06,814,1167,6
2023-02-22,11:32:43.427000,00632R,5.3999,5.401,5.4004,5.4,5.41,5.41,21562,11825,0
2023-02-22,11:32:43.427000,00878,17.0214,17.0555,17.0434,17.05,17.06,17.06,816,1177,0
2023-02-22,11:32:48.427000,00632R,5.4002,5.401,5.4004,5.4,5.41,5.41,21562,11825,0
2023-02-22,11:32:48.427000,00878,17.0214,17.0554,17.0427,17.05,17.06,17.06,827,1166,11
2023-02-22,11:32:53.427000,00632R,5.4006,5.4013,5.4011,5.4,5.41,5.4,22058,12125,3
2023-02-22,11:32:53.427000,00878,17.0213,17.0554,17.0403,17.05,17.06,17.06,827,1162,4
2023-02-22,11:32:58.427000,00632R,5.4006,5.4013,5.4011,5.4,5.41,5.4,22058,12125,0
2023-02-22,11:32:58.427000,00878,17.0213,17.0546,17.0372,17.05,17.06,17.06,835,1161,1
2023-02-22,11:33:03.427000,00632R,5.4006,5.4016,5.4011,5.4,5.41,5.4,22055,12125,3
2023-02-22,11:33:03.427000,00878,17.0212,17.0546,17.0385,17.05,17.06,17.06,834,1155,8
2023-02-22,11:33:08.443000,00632R,5.4006,5.4013,5.4014,5.4,5.41,5.4,22055,12125,0
2023-02-22,11:33:08.443000,00878,17.0213,17.0551,17.047,17.05,17.06,17.06,837,1144,1
2023-02-22,11:33:13.443000,00632R,5.4009,5.4016,5.4011,5.4,5.41,5.4,21955,12125,0
2023-02-22,11:33:13.443000,00878,17.0212,17.055,17.0463,17.05,17.06,17.06,558,1149,0
2023-02-22,11:33:18.460000,00632R,5.4009,5.4016,5.4014,5.4,5.41,5.4,21852,12125,3
2023-02-22,11:33:18.460000,00878,17.0212,17.055,17.0432,17.05,17.06,17.05,549,1149,13
2023-02-22,11:33:23.473000,00632R,5.4009,5.4016,5.4014,5.4,5.41,5.4,21852,12125,0
2023-02-22,11:33:23.473000,00878,17.0212,17.055,17.0436,17.05,17.06,17.06,552,1146,3
2023-02-22,11:33:28.490000,00632R,5.4009,5.4016,5.4014,5.4,5.41,5.4,21852,12125,0
2023-02-22,11:33:28.490000,00878,17.0212,17.055,17.0434,17.05,17.06,17.05,562,1146,1
2023-02-22,11:33:33.507000,00632R,5.4009,5.4016,5.4011,5.4,5.41,5.4,21852,12125,0
2023-02-22,11:33:33.507000,00878,17.0212,17.055,17.0406,17.05,17.06,17.05,571,1151,0
2023-02-22,11:33:38.507000,00632R,5.4009,5.4016,5.4011,5.4,5.41,5.4,21849,12125,3
2023-02-22,11:33:38.507000,00878,17.0212,17.055,17.0415,17.05,17.06,17.05,572,1155,0
2023-02-22,11:33:43.520000,00632R,5.4011,5.4016,5.4011,5.4,5.41,5.41,21846,12130,5
2023-02-22,11:33:43.520000,00878,17.0201,17.0538,17.0424,17.05,17.06,17.06,569,1154,1
2023-02-22,11:33:48.520000,00632R,5.4014,5.4019,5.4017,5.4,5.41,5.41,21849,11631,0
2023-02-22,11:33:48.520000,00878,17.02,17.0538,17.0425,17.05,17.06,17.06,572,1154,0
2023-02-22,11:33:53.520000,00632R,5.4014,5.4019,5.4017,5.4,5.41,5.41,21849,11631,0
2023-02-22,11:33:53.520000,00878,17.02,17.0538,17.038,17.05,17.06,17.06,570,1136,18
2023-02-22,11:33:58.520000,00632R,5.4017,5.4022,5.402,5.4,5.41,5.4,28832,9640,3
2023-02-22,11:33:58.520000,00878,17.02,17.053,17.034,17.05,17.06,17.06,571,1134,4
2023-02-22,11:34:03.537000,00632R,5.4023,5.4028,5.4023,5.4,5.41,5.4,28916,3143,16
2023-02-22,11:34:03.537000,00878,17.0199,17.0537,17.0388,17.05,17.06,17.06,572,1189,3
2023-02-22,11:34:08.537000,00632R,5.402,5.4028,5.4023,5.4,5.41,5.4,28916,3143,0
2023-02-22,11:34:08.537000,00878,17.0199,17.0522,17.0487,17.05,17.06,17.06,574,1184,6
2023-02-22,11:34:13.553000,00632R,5.4023,5.4028,5.4023,5.4,5.41,5.41,28916,3126,7
2023-02-22,11:34:13.553000,00878,17.0199,17.0522,17.0407,17.05,17.06,17.06,586,1186,1
2023-02-22,11:34:18.567000,00632R,5.4023,5.4028,5.4026,5.4,5.41,5.41,28916,3121,5
2023-02-22,11:34:18.567000,00878,17.0199,17.0515,17.0427,17.05,17.06,17.06,587,1173,14
2023-02-22,11:34:23.583000,00632R,5.4023,5.4032,5.4026,5.4,5.41,5.4,28913,3519,3
2023-02-22,11:34:23.583000,00878,17.0199,17.0515,17.0397,17.05,17.06,17.06,578,1172,2
2023-02-22,11:34:28.597000,00632R,5.4026,5.4032,5.4026,5.4,5.41,5.4,29113,3522,0
2023-02-22,11:34:28.597000,00878,17.0191,17.0515,17.0375,17.05,17.06,17.06,578,972,1
2023-02-22,11:34:33.597000,00632R,5.4026,5.4032,5.403,5.4,5.41,5.41,29110,3524,3
2023-02-22,11:34:33.597000,00878,17.0191,17.0515,17.0368,17.05,17.06,17.06,580,1467,4
2023-02-22,11:34:38.613000,00632R,5.4026,5.4032,5.403,5.4,5.41,5.41,29105,3962,0
2023-02-22,11:34:38.613000,00878,17.0191,17.0515,17.0367,17.05,17.06,17.06,583,1474,3
2023-02-22,11:34:43.613000,00632R,5.4026,5.4032,5.403,5.4,5.41,5.4,29102,3962,3
2023-02-22,11:34:43.613000,00878,17.0191,17.0515,17.0386,17.05,17.06,17.06,591,1472,2
2023-02-22,11:34:48.630000,00632R,5.4023,5.4032,5.4023,5.4,5.41,5.4,29102,3962,0
2023-02-22,11:34:48.630000,00878,17.0191,17.0515,17.0384,17.05,17.06,17.06,598,966,7
2023-02-22,11:34:53.647000,00632R,5.4023,5.4028,5.4026,5.4,5.41,5.4,29102,3962,0
2023-02-22,11:34:53.647000,00878,17.0177,17.0515,17.0342,17.05,17.06,17.06,601,1469,1
2023-02-22,11:34:58.647000,00632R,5.4023,5.4028,5.4026,5.4,5.41,5.4,29102,3962,0
2023-02-22,11:34:58.647000,00878,17.0177,17.0515,17.0344,17.05,17.06,17.06,605,1462,7
2023-02-22,11:35:03.647000,00632R,5.4023,5.4028,5.4026,5.4,5.41,5.41,29102,3946,21
2023-02-22,11:35:03.647000,00878,17.0177,17.0515,17.0386,17.05,17.06,17.05,603,989,15
2023-02-22,11:35:08.660000,00632R,5.402,5.4028,5.4026,5.4,5.41,5.4,29099,3952,3
2023-02-22,11:35:08.660000,00878,17.0177,17.0515,17.0482,17.05,17.06,17.06,604,986,4
2023-02-22,11:35:13.660000,00632R,5.4026,5.4032,5.4026,5.4,5.41,5.4,29100,3952,0
2023-02-22,11:35:13.660000,00878,17.0177,17.0515,17.0484,17.05,17.06,17.06,616,981,5
2023-02-22,11:35:18.677000,00632R,5.4023,5.4028,5.4026,5.4,5.41,5.4,29100,3992,0
2023-02-22,11:35:18.677000,00878,17.0177,17.0523,17.0424,17.05,17.06,17.06,626,981,0
2023-02-22,11:35:23.690000,00632R,5.4026,5.4032,5.403,5.4,5.41,5.4,29100,3992,0
2023-02-22,11:35:23.690000,00878,17.0177,17.0523,17.0413,17.05,17.06,17.06,627,980,1
2023-02-22,11:35:28.707000,00632R,5.4023,5.4028,5.4026,5.4,5.41,5.41,29097,3972,23
2023-02-22,11:35:28.707000,00878,17.0177,17.0523,17.0376,17.05,17.06,17.06,627,1472,7
2023-02-22,11:35:33.707000,00632R,5.4023,5.4028,5.4023,5.4,5.41,5.41,29097,3972,0
2023-02-22,11:35:33.707000,00878,17.0177,17.0523,17.0379,17.05,17.06,17.05,644,1465,7
2023-02-22,11:35:38.723000,00632R,5.402,5.4025,5.402,5.4,5.41,5.4,29116,3972,1
2023-02-22,11:35:38.723000,00878,17.0186,17.0524,17.0372,17.05,17.06,17.05,644,966,0
2023-02-22,11:35:43.737000,00632R,5.402,5.4025,5.4023,5.4,5.41,5.4,29116,3972,0
2023-02-22,11:35:43.737000,00878,17.0186,17.0524,17.0404,17.05,17.06,17.05,647,966,0
2023-02-22,11:35:48.753000,00632R,5.402,5.4025,5.4023,5.4,5.41,5.4,29133,3972,3
2023-02-22,11:35:48.753000,00878,17.0186,17.0524,17.0402,17.05,17.06,17.06,648,964,6
2023-02-22,11:35:53.770000,00632R,5.4017,5.4022,5.4017,5.4,5.41,5.4,29133,8962,0
2023-02-22,11:35:53.770000,00878,17.0186,17.0502,17.0386,17.05,17.06,17.06,650,964,0
2023-02-22,11:35:58.770000,00632R,5.4017,5.4022,5.402,5.4,5.41,5.4,29133,8962,0
2023-02-22,11:35:58.770000,00878,17.0186,17.051,17.0369,17.05,17.06,17.06,659,960,4
2023-02-22,11:36:03.767000,00632R,5.4017,5.4022,5.4017,5.4,5.41,5.4,29163,8962,0
2023-02-22,11:36:03.767000,00878,17.0186,17.0516,17.0462,17.05,17.06,17.06,662,908,2
2023-02-22,11:36:08.783000,00632R,5.4014,5.4022,5.4017,5.4,5.41,5.41,29163,8957,5
2023-02-22,11:36:08.783000,00878,17.0191,17.0522,17.0502,17.05,17.06,17.06,668,907,2
2023-02-22,11:36:13.783000,00632R,5.4017,5.4022,5.4017,5.4,5.41,5.4,29160,8957,3
2023-02-22,11:36:13.783000,00878,17.0199,17.0522,17.048,17.05,17.06,17.06,673,896,1
2023-02-22,11:36:18.783000,00632R,5.4017,5.4022,5.4017,5.4,5.41,5.4,29165,8962,0
2023-02-22,11:36:18.783000,00878,17.0199,17.0522,17.0464,17.05,17.06,17.06,676,897,4
2023-02-22,11:36:23.800000,00632R,5.4017,5.4022,5.402,5.4,5.41,5.4,29165,8962,0
2023-02-22,11:36:23.800000,00878,17.0199,17.0522,17.0439,17.05,17.06,17.06,686,947,1
2023-02-22,11:36:29.113000,00632R,5.4014,5.4022,5.4017,5.4,5.41,5.4,29170,8962,0
2023-02-22,11:36:29.113000,00878,17.0216,17.054,17.0442,17.05,17.06,17.06,686,897,0
2023-02-22,11:36:34.127000,00632R,5.4014,5.4019,5.4017,5.4,5.41,5.4,22181,8962,3
2023-02-22,11:36:34.127000,00878,17.0216,17.054,17.0439,17.05,17.06,17.06,689,894,3
2023-02-22,11:36:39.143000,00632R,5.4014,5.4019,5.4014,5.4,5.41,5.4,22181,8962,0
2023-02-22,11:36:39.143000,00878,17.0208,17.0532,17.0452,17.05,17.06,17.06,681,890,14
2023-02-22,11:36:44.143000,00632R,5.4014,5.4019,5.4014,5.4,5.41,5.4,22182,8962,0
2023-02-22,11:36:44.143000,00878,17.0208,17.0524,17.0423,17.05,17.06,17.06,681,879,11
2023-02-22,11:36:49.157000,00632R,5.4012,5.4019,5.4014,5.4,5.41,5.4,21905,8962,2
2023-02-22,11:36:49.157000,00878,17.0208,17.0524,17.0404,17.05,17.06,17.06,679,867,12
2023-02-22,11:36:54.173000,00632R,5.4014,5.4019,5.4014,5.4,5.41,5.4,21905,8962,0
2023-02-22,11:36:54.173000,00878,17.0208,17.0524,17.0381,17.05,17.06,17.06,683,865,2
2023-02-22,11:36:59.190000,00632R,5.4009,5.4019,5.4014,5.4,5.41,5.4,21902,9311,153
2023-02-22,11:36:59.190000,00878,17.0208,17.0524,17.0378,17.05,17.06,17.06,682,863,1
2023-02-22,11:37:04.207000,00632R,5.4009,5.4016,5.4014,5.4,5.41,5.41,21702,9797,12
2023-02-22,11:37:04.207000,00878,17.0216,17.0539,17.0415,17.05,17.06,17.06,685,862,2
2023-02-22,11:37:09.207000,00632R,5.4009,5.4016,5.4014,5.4,5.41,5.41,21712,9797,0
2023-02-22,11:37:09.207000,00878,17.0216,17.0547,17.0467,17.05,17.06,17.06,705,860,2
2023-02-22,11:37:14.207000,00632R,5.4009,5.4016,5.4014,5.4,5.41,5.41,21712,9797,0
2023-02-22,11:37:14.207000,00878,17.0207,17.0539,17.0443,17.05,17.06,17.06,721,861,2
2023-02-22,11:37:19.207000,00632R,5.4009,5.4016,5.4014,5.4,5.41,5.4,21689,9817,3
2023-02-22,11:37:19.207000,00878,17.0207,17.0531,17.0451,17.05,17.06,17.06,721,855,6
2023-02-22,11:37:24.207000,00632R,5.4009,5.4016,5.4011,5.4,5.41,5.4,21689,9817,0
2023-02-22,11:37:24.207000,00878,17.0207,17.0524,17.0399,17.05,17.06,17.05,719,848,12
2023-02-22,11:37:29.220000,00632R,5.4009,5.4016,5.4008,5.4,5.41,5.4,21689,9817,0
2023-02-22,11:37:29.220000,00878,17.0207,17.0538,17.0393,17.05,17.06,17.05,594,847,141
2023-02-22,11:37:34.220000,00632R,5.4006,5.4016,5.4011,5.4,5.41,5.4,21689,9827,0
2023-02-22,11:37:34.220000,00878,17.0207,17.053,17.0399,17.05,17.06,17.05,605,843,5
2023-02-22,11:37:39.220000,00632R,5.4006,5.4016,5.4011,5.4,5.41,5.4,21686,11823,3
2023-02-22,11:37:39.220000,00878,17.0207,17.0515,17.039,17.05,17.06,17.06,611,842,2
2023-02-22,11:37:44.220000,00632R,5.4002,5.4008,5.4008,5.4,5.41,5.4,21686,12073,0
2023-02-22,11:37:44.220000,00878,17.0207,17.0516,17.0386,17.05,17.06,17.06,893,806,6
2023-02-22,11:37:49.237000,00632R,5.4006,5.4016,5.4011,5.4,5.41,5.4,21430,12073,56
2023-02-22,11:37:49.237000,00878,17.0207,17.053,17.0367,17.05,17.06,17.06,620,802,4
2023-02-22,11:37:54.237000,00632R,5.4006,5.4016,5.4014,5.4,5.41,5.41,21433,12318,5
2023-02-22,11:37:54.237000,00878,17.0207,17.053,17.0333,17.05,17.06,17.06,620,805,2
2023-02-22,11:37:59.250000,00632R,5.4012,5.4019,5.4014,5.4,5.41,5.41,21433,11819,0
2023-02-22,11:37:59.250000,00878,17.0207,17.0529,17.0354,17.05,17.06,17.06,632,804,2
2023-02-22,11:38:04.267000,00632R,5.4012,5.4019,5.4014,5.4,5.41,5.41,21415,11818,19
2023-02-22,11:38:04.267000,00878,17.0207,17.0519,17.041,17.05,17.06,17.06,632,801,3
2023-02-22,11:38:09.283000,00632R,5.4009,5.4016,5.4014,5.4,5.41,5.41,21417,12397,0
2023-02-22,11:38:09.283000,00878,17.0207,17.0556,17.0513,17.05,17.06,17.06,644,797,5
2023-02-22,11:38:14.297000,00632R,5.4011,5.4016,5.4011,5.4,5.41,5.41,21417,12397,0
2023-02-22,11:38:14.297000,00878,17.0207,17.0556,17.0488,17.05,17.06,17.06,649,848,0
2023-02-22,11:38:19.297000,00632R,5.4011,5.4019,5.4014,5.4,5.41,5.41,21417,12397,0
2023-02-22,11:38:19.297000,00878,17.0207,17.0556,17.0453,17.05,17.06,17.06,652,847,1
2023-02-22,11:38:24.297000,00632R,5.4014,5.4019,5.4014,5.4,5.41,5.4,21419,11898,3
2023-02-22,11:38:24.297000,00878,17.0207,17.0556,17.0439,17.05,17.06,17.06,662,896,31
2023-02-22,11:38:29.313000,00632R,5.4014,5.4019,5.4014,5.4,5.41,5.4,21419,11898,0
2023-02-22,11:38:29.313000,00878,17.0207,17.0556,17.0436,17.05,17.06,17.06,661,846,0
2023-02-22,11:38:34.313000,00632R,5.4017,5.4022,5.402,5.4,5.41,5.4,28405,9902,0
2023-02-22,11:38:34.313000,00878,17.0206,17.0556,17.0428,17.05,17.06,17.06,663,845,1
2023-02-22,11:38:39.327000,00632R,5.4017,5.4022,5.4017,5.4,5.41,5.4,28405,9902,0
2023-02-22,11:38:39.327000,00878,17.0206,17.0556,17.0431,17.05,17.06,17.06,663,848,3
2023-02-22,11:38:44.343000,00632R,5.4014,5.4022,5.4017,5.4,5.41,5.4,28402,9902,3
2023-02-22,11:38:44.343000,00878,17.0206,17.0556,17.0419,17.05,17.06,17.06,684,825,23
2023-02-22,11:38:49.360000,00632R,5.4014,5.4019,5.4017,5.4,5.41,5.4,21414,9902,2
2023-02-22,11:38:49.360000,00878,17.0207,17.0549,17.0427,17.05,17.06,17.06,683,825,1
2023-02-22,11:38:54.360000,00632R,5.4011,5.4019,5.4017,5.4,5.41,5.4,21414,10351,0
2023-02-22,11:38:54.360000,00878,17.0207,17.0549,17.041,17.05,17.06,17.06,705,822,3
2023-02-22,11:38:59.360000,00632R,5.4011,5.4019,5.4017,5.4,5.41,5.4,21414,10351,0
2023-02-22,11:38:59.360000,00878,17.0207,17.0556,17.0392,17.05,17.06,17.06,708,833,0
2023-02-22,11:39:04.360000,00632R,5.4014,5.4019,5.4017,5.4,5.41,5.4,21414,9852,0
2023-02-22,11:39:04.360000,00878,17.0207,17.0556,17.0434,17.05,17.06,17.06,712,832,3
2023-02-22,11:39:09.377000,00632R,5.4014,5.4019,5.4017,5.4,5.41,5.4,21404,9867,3
2023-02-22,11:39:09.377000,00878,17.0207,17.0541,17.051,17.05,17.06,17.06,713,825,8
2023-02-22,11:39:14.377000,00632R,5.4011,5.4019,5.4017,5.4,5.41,5.4,21404,10366,0
2023-02-22,11:39:14.377000,00878,17.0203,17.0541,17.0506,17.05,17.06,17.06,710,820,8
2023-02-22,11:39:19.390000,00632R,5.4014,5.4019,5.4017,5.4,5.41,5.4,21404,9867,0
2023-02-22,11:39:19.390000,00878,17.0217,17.0541,17.0484,17.05,17.06,17.06,712,820,0
2023-02-22,11:39:24.407000,00632R,5.4014,5.4022,5.4017,5.4,5.41,5.4,28390,9867,0
2023-02-22,11:39:24.407000,00878,17.0217,17.0541,17.0494,17.05,17.06,17.06,712,824,1
2023-02-22,11:39:29.420000,00632R,5.4017,5.4022,5.4017,5.4,5.41,5.4,28393,9869,7
2023-02-22,11:39:29.420000,00878,17.0217,17.054,17.049,17.05,17.06,17.06,727,824,0
2023-02-22,11:39:34.437000,00632R,5.4017,5.4022,5.402,5.4,5.41,5.4,28393,9869,0
2023-02-22,11:39:34.437000,00878,17.0217,17.054,17.0485,17.05,17.06,17.06,723,830,2
2023-02-22,11:39:39.453000,00632R,5.402,5.4028,5.4023,5.4,5.41,5.41,28393,4874,5
2023-02-22,11:39:39.453000,00878,17.0216,17.054,17.0446,17.05,17.06,17.06,724,827,3
2023-02-22,11:39:44.467000,00632R,5.4023,5.4028,5.4023,5.4,5.41,5.41,28393,4874,0
2023-02-22,11:39:44.467000,00878,17.0216,17.054,17.044,17.05,17.06,17.06,735,826,1
2023-02-22,11:39:49.467000,00632R,5.4023,5.4028,5.4023,5.4,5.41,5.41,28393,4866,8
2023-02-22,11:39:49.467000,00878,17.0216,17.0551,17.0432,17.05,17.06,17.06,737,876,0
2023-02-22,11:39:54.467000,00632R,5.4023,5.4032,5.4023,5.4,5.41,5.4,28390,4864,5
2023-02-22,11:39:54.467000,00878,17.0216,17.0551,17.044,17.05,17.06,17.06,740,911,5
2023-02-22,11:39:59.483000,00632R,5.4026,5.4032,5.4026,5.4,5.41,5.4,28390,4864,0
2023-02-22,11:39:59.483000,00878,17.0196,17.0544,17.0423,17.05,17.06,17.06,745,912,1
2023-02-22,11:40:04.483000,00632R,5.4026,5.4032,5.403,5.4,5.41,5.4,28390,4864,0
2023-02-22,11:40:04.483000,00878,17.0196,17.0536,17.0463,17.05,17.06,17.06,745,911,1
2023-02-22,11:40:10.263000,00632R,5.4026,5.4032,5.403,5.4,5.41,5.4,28460,4864,0
2023-02-22,11:40:10.263000,00878,17.0191,17.0566,17.0495,17.05,17.06,17.06,751,853,10
2023-02-22,11:40:14.513000,00632R,5.402,5.4028,5.4023,5.4,5.41,5.4,28457,4864,3
2023-02-22,11:40:14.513000,00878,17.0191,17.0551,17.047,17.05,17.06,17.06,756,852,1
2023-02-22,11:40:19.530000,00632R,5.4017,5.4025,5.4023,5.4,5.41,5.41,28457,4849,5
2023-02-22,11:40:19.530000,00878,17.0192,17.0544,17.0439,17.05,17.06,17.06,759,839,13
2023-02-22,11:40:24.530000,00632R,5.4023,5.4032,5.4023,5.4,5.41,5.41,28457,4849,0
2023-02-22,11:40:24.530000,00878,17.0199,17.0551,17.0427,17.05,17.06,17.06,765,826,13
